"TSS.MN"	"TSS.sd"	"speci.MN"	"speci.sd"	"sensi.MN"	"sensi.sd"	"model"
0.14375	0.00658807845868411	0.99375	0.0065880784586841	0.15	0	"model885"
0.15	0	1	0	0.15	0	"model886"
0	0	1	0	0	0	"model887"
0	0	1	0	0	0	"model888"
0.15375	0.0102909075293571	0.99125	0.0102909075293571	0.1625	0	"model889"
0.40125	0.0124303615751469	0.98875	0.0124303615751469	0.4125	0	"model890"
0	0	1	0	0	0	"model891"
0	0	1	0	0	0	"model892"
0.9175	0.0295803989154981	0.9175	0.0295803989154981	1	0	"model893"
0.84625	0.0282904086612799	0.93375	0.0282904086612799	0.9125	0	"model894"
0.46125	0.00709557765246933	0.98625	0.00709557765246935	0.475	0	"model895"
0	0	1	0	0	0	"model896"
0.14625	0.00843685697138191	0.99625	0.00843685697138191	0.15	0	"model897"
0.84375	0.0237536546895654	0.84375	0.0237536546895654	1	0	"model898"
0.20375	0.0102909075293571	0.99125	0.0102909075293571	0.2125	0	"model899"
0	0	1	0	0	0	"model900"
0.33625	0.016083549221349	0.98625	0.016083549221349	0.35	0	"model901"
0.58625	0.0124303615751469	0.98625	0.0124303615751469	0.6	0	"model902"
0.66625	0.0236070257903588	0.96625	0.0236070257903588	0.7	0	"model903"
0	0	1	0	0	0	"model904"
0	0	1	0	0	0	"model905"
0	0	1	0	0	0	"model906"
0	0	1	0	0	0	"model907"
0.15875	0.0060380736442456	0.99625	0.00603807364424558	0.1625	0	"model908"
0	0	1	0	0	0	"model909"
0	0	1	0	0	0	"model910"
0	0	1	0	0	0	"model911"
0.29	0.00790569415042094	0.99	0.00790569415042094	0.3	0	"model912"
0	0	1	0	0	0	"model913"
0	0	1	0	0	0	"model914"
0	0	1	0	0	0	"model915"
0.18	0.00874007373475126	0.9925	0.00874007373475126	0.1875	0	"model916"
0	0	1	0	0	0	"model917"
0	0	1	0	0	0	"model918"
0	0	1	0	0	0	"model919"
0	0	1	0	0	0	"model920"
0.735	0.0310689198038454	0.96	0.0310689198038454	0.775	0	"model921"
0	0	1	0	0	0	"model922"
0	0	1	0	0	0	"model923"
0	0	1	0	0	0	"model924"
0.86375	0.0216105041331499	0.86375	0.0216105041331499	1	0	"model925"
0	0	1	0	0	0	"model926"
0	0	1	0	0	0	"model927"
0	0	1	0	0	0	"model928"
0.4475	0.0052704627669473	0.985	0.00527046276694733	0.4625	0	"model929"
0.88125	0.0237536546895654	0.91875	0.0237536546895654	0.9625	0	"model930"
0	0	1	0	0	0	"model931"
0	0	1	0	0	0	"model932"
0	0	1	0	0	0	"model933"
0.03625	0.00395284707521047	0.99875	0.00395284707521046	0.0375	0	"model934"
0	0	1	0	0	0	"model935"
0	0	1	0	0	0	"model936"
0.8775	0.0332290033956281	0.9025	0.0332290033956282	0.975	0	"model937"
0.755	0.0264837476367845	0.955	0.0264837476367845	0.8	0	"model938"
0	0	1	0	0	0	"model939"
0	0	1	0	0	0	"model940"
0	0	1	0	0	0	"model941"
0.88375	0.0306469592473888	0.88375	0.0306469592473888	1	0	"model942"
0.85625	0.0334632883421021	0.85625	0.0334632883421021	1	0	"model943"
0	0	1	0	0	0	"model944"
0.54375	0.00883883476483186	0.98125	0.00883883476483186	0.5625	0	"model945"
0.29375	0.00883883476483184	0.99375	0.00883883476483184	0.3	0	"model946"
0.4	0.0102062072615966	0.9875	0.0102062072615966	0.4125	0	"model947"
0	0	1	0	0	0	"model948"
0.87375	0.0246150924795699	0.87375	0.0246150924795699	1	0	"model949"
0.5125	0.0102062072615966	0.9875	0.0102062072615966	0.525	0	"model950"
0.295	0.00645497224367903	0.995	0.00645497224367901	0.3	0	"model951"
0.075	0	1	0	0.075	0	"model952"
0	0	1	0	0	0	"model953"
0	0	1	0	0	0	"model954"
-0.0025	0.0052704627669473	0.9975	0.00527046276694728	0	0	"model955"
0.6175	0.0158113883008419	0.98	0.0158113883008419	0.6375	0	"model956"
0	0	1	0	0	0	"model957"
0.11875	0.00883883476483184	0.99375	0.00883883476483184	0.125	0	"model958"
0	0	1	0	0	0	"model959"
0	0	1	0	0	0	"model960"
0.0875	0	1	0	0.0875	0	"model961"
0.3425	0.0105409255338946	0.9925	0.0105409255338946	0.35	0	"model962"
0	0	1	0	0	0	"model963"
0.0125	0	1	0	0.0125	0	"model964"
0	0	1	0	0	0	"model965"
0	0	1	0	0	0	"model966"
0.38	0.00645497224367903	0.9925	0.00645497224367901	0.3875	0	"model967"
0.145	0.00645497224367902	0.995	0.00645497224367901	0.15	0	"model968"
0.22	0.00645497224367903	0.995	0.00645497224367901	0.225	0	"model969"
0.09875	0.00395284707521048	0.99875	0.00395284707521046	0.1	0	"model970"
0	0	1	0	0	0	"model971"
0.49375	0.00658807845868413	0.99375	0.0065880784586841	0.5	0	"model972"
0.28125	0.0065880784586841	0.99375	0.0065880784586841	0.2875	0	"model973"
0	0	1	0	0	0	"model974"
0.035	0.0052704627669473	0.9975	0.00527046276694728	0.0375	0	"model975"
0	0	1	0	0	0	"model976"
0	0	1	0	0	0	"model977"
0.90125	0.0388417372880714	0.91375	0.0388417372880714	0.9875	0	"model978"
0.8375	0.0228217732293819	0.9375	0.0228217732293819	0.9	0	"model979"
0.21	0.00790569415042095	0.9975	0.00790569415042095	0.2125	0	"model980"
0	0	1	0	0	0	"model981"
0.8425	0.0318416219575713	0.8425	0.0318416219575713	1	0	"model982"
0	0	1	0	0	0	"model983"
0	0	1	0	0	0	"model984"
0.15875	0.0060380736442456	0.99625	0.00603807364424558	0.1625	0	"model985"
0	0	1	0	0	0	"model986"
0	0	1	0	0	0	"model987"
-0.0025	0.0052704627669473	0.9975	0.00527046276694728	0	0	"model988"
0.85	0.0386400770645654	0.9125	0.0386400770645654	0.9375	0	"model989"
0.79875	0.0216105041331499	0.94875	0.0216105041331499	0.85	0	"model990"
